customer_id,customer_name,segment,age,country,city,state,postal_code,region,order_line,order_id,order_date,ship_date,ship_mode,product_id,sales,quantity,discount,profit,category,sub_category,product_name
MS-17365,Maribeth Schnelling,Consumer,55,United States,Detroit,Michigan,48227,Central,964,CA-2014-127488,22-09-2014,24-09-2014,Second Class,OFF-LA-10001613,4.608,2,0.2,1.6704,Office Supplies,Labels,Avery File Folder Labels
BS-11800,Bryan Spruell,Home Office,53,United States,New York City,New York,10011,East,965,CA-2017-135279,09-04-2017,11-04-2017,First Class,OFF-LA-10004055,9.82,2,0,4.8118,Office Supplies,Labels,Color-Coded Legal Exhibit Labels
BS-11800,Bryan Spruell,Home Office,53,United States,New York City,New York,10011,East,966,CA-2017-135279,09-04-2017,11-04-2017,First Class,OFF-AR-10004344,35.97,3,0,9.7119,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener
BS-11800,Bryan Spruell,Home Office,53,United States,New York City,New York,10011,East,967,CA-2017-135279,09-04-2017,11-04-2017,First Class,OFF-PA-10004621,12.96,2,0,6.2208,Office Supplies,Paper,Xerox 212
BS-11800,Bryan Spruell,Home Office,53,United States,New York City,New York,10011,East,968,CA-2017-135279,09-04-2017,11-04-2017,First Class,OFF-PA-10001281,191.6,4,0,91.968,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations
BS-11800,Bryan Spruell,Home Office,53,United States,New York City,New York,10011,East,969,CA-2017-135279,09-04-2017,11-04-2017,First Class,OFF-LA-10001613,8.64,3,0,4.2336,Office Supplies,Labels,Avery File Folder Labels
BS-11800,Bryan Spruell,Home Office,53,United States,New York City,New York,10011,East,970,CA-2017-135279,09-04-2017,11-04-2017,First Class,OFF-ST-10001097,501.81,3,0,0,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers
DL-13315,Delfina Latchford,Consumer,48,United States,New York City,New York,10024,East,971,CA-2014-115791,16-01-2014,18-01-2014,Second Class,FUR-FU-10001095,127.104,6,0.2,28.5984,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame
DL-13315,Delfina Latchford,Consumer,48,United States,New York City,New York,10024,East,972,CA-2014-115791,16-01-2014,18-01-2014,Second Class,TEC-PH-10004614,124.2,3,0.4,-31.05,Technology,Phones,AT&T 841000 Phone
DL-13315,Delfina Latchford,Consumer,48,United States,New York City,New York,10024,East,973,CA-2014-115791,16-01-2014,18-01-2014,Second Class,OFF-BI-10001575,18.588,2,0.7,-13.6312,Office Supplies,Binders,GBC Linen Binding Covers
DL-13315,Delfina Latchford,Consumer,48,United States,New York City,New York,10024,East,974,CA-2014-115791,16-01-2014,18-01-2014,Second Class,OFF-LA-10001074,30.072,3,0.2,10.1493,Office Supplies,Labels,Round Specialty Laser Printer Labels
PO-19195,Phillina Ober,Home Office,45,United States,Naperville,Illinois,60540,Central,975,US-2017-103247,05-10-2017,08-10-2017,Second Class,TEC-PH-10003555,160.93,7,0,3.2186,Technology,Phones,Motorola HK250 Universal Bluetooth Headset
PO-19195,Phillina Ober,Home Office,45,United States,Naperville,Illinois,60540,Central,976,US-2017-103247,05-10-2017,08-10-2017,Second Class,OFF-BI-10004492,75.792,3,0.2,25.5798,Office Supplies,Binders,Tuf-Vin Binders
TD-20995,Tamara Dahlen,Consumer,19,United States,Lowell,Massachusetts,1852,East,977,US-2017-100209,09-07-2017,15-07-2017,Standard Class,OFF-BI-10002012,1.08,2,0.7,-0.792,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters
BW-11110,Bart Watters,Corporate,50,United States,Milwaukee,Wisconsin,53209,Central,978,CA-2017-159366,07-01-2017,10-01-2017,First Class,TEC-MA-10000822,3059.982,2,0.1,679.996,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer
RW-19690,Robert Waldorf,Consumer,29,United States,Wilmington,North Carolina,28403,South,979,CA-2016-145499,30-05-2016,31-05-2016,First Class,OFF-BI-10000848,3.282,2,0.7,-2.6256,Office Supplies,Binders,Angle-D Ring Binders
KB-16600,Ken Brennan,Corporate,29,United States,Houston,Texas,77041,Central,980,CA-2015-157035,09-12-2015,12-12-2015,First Class,OFF-PA-10004156,34.02,3,0,16.6698,Office Supplies,Paper,Xerox 188
EB-13870,Emily Burns,Consumer,34,United States,Orem,Utah,84057,West,981,CA-2016-144939,03-10-2016,08-10-2016,Standard Class,FUR-CH-10003199,599.292,6,0.1,93.2232,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair
TZ-21580,Tracy Zic,Consumer,65,United States,Louisville,Colorado,80027,West,982,CA-2014-163419,11-11-2014,14-11-2014,Second Class,OFF-AR-10000034,3.392,1,0.2,0.8056,Office Supplies,Art,BIC Brite Liner Grip Highlighters  Assorted  5/Pack
TZ-21580,Tracy Zic,Consumer,65,United States,Louisville,Colorado,80027,West,983,CA-2014-163419,11-11-2014,14-11-2014,Second Class,TEC-PH-10000560,559.984,2,0.2,55.9984,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)
TZ-21580,Tracy Zic,Consumer,65,United States,Louisville,Colorado,80027,West,984,CA-2014-163419,11-11-2014,14-11-2014,Second Class,FUR-CH-10000665,603.92,5,0.2,75.49,Furniture,Chairs,Global Airflow Leather Mesh Back Chair  Black
AS-10630,Ann Steele,Home Office,54,United States,Pasadena,Texas,77506,Central,985,CA-2017-100314,29-09-2017,05-10-2017,Standard Class,OFF-LA-10001569,7.968,2,0.2,2.5896,Office Supplies,Labels,Avery 499
AS-10630,Ann Steele,Home Office,54,United States,Pasadena,Texas,77506,Central,986,CA-2017-100314,29-09-2017,05-10-2017,Standard Class,OFF-EN-10000461,27.968,4,0.2,9.4392,Office Supplies,Envelopes,#10- 4 1/8 x 9 1/2 Recycled Envelopes
AS-10630,Ann Steele,Home Office,54,United States,Pasadena,Texas,77506,Central,987,CA-2017-100314,29-09-2017,05-10-2017,Standard Class,TEC-MA-10003066,336.51,3,0.4,44.868,Technology,Machines,Wasp CCD Handheld Bar Code Reader
TS-21340,Toby Swindell,Consumer,67,United States,Houston,Texas,77041,Central,988,CA-2015-146829,10-03-2015,10-03-2015,Same Day,OFF-BI-10004022,1.112,2,0.8,-1.8904,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder
JG-15805,John Grady,Corporate,26,United States,New York City,New York,10024,East,989,CA-2017-167899,21-05-2017,26-05-2017,Standard Class,FUR-FU-10004071,520.05,5,0,72.807,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps
JG-15805,John Grady,Corporate,26,United States,New York City,New York,10024,East,990,CA-2017-167899,21-05-2017,26-05-2017,Standard Class,OFF-AR-10001988,17.97,3,0,5.2113,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener
SL-20155,Sara Luxemburg,Home Office,55,United States,Jacksonville,Florida,32216,South,991,CA-2015-153549,29-03-2015,31-03-2015,Second Class,FUR-CH-10004086,1166.92,5,0.2,131.2785,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs
TS-21610,Troy Staebel,Consumer,33,United States,Phoenix,Arizona,85023,West,992,CA-2016-110023,09-09-2016,11-09-2016,First Class,OFF-BI-10001036,14.624,2,0.2,5.484,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders
RF-19735,Roland Fjeld,Consumer,38,United States,Trenton,Michigan,48183,Central,993,CA-2016-105585,26-08-2016,27-08-2016,First Class,OFF-FA-10002983,10.23,3,0,4.9104,Office Supplies,Fasteners,Advantus SlideClip Paper Clips
RF-19735,Roland Fjeld,Consumer,38,United States,Trenton,Michigan,48183,Central,994,CA-2016-105585,26-08-2016,27-08-2016,First Class,OFF-PA-10003625,154.9,5,0,69.705,Office Supplies,Paper,Xerox 1979
MW-18235,Mitch Willingham,Corporate,30,United States,Virginia Beach,Virginia,23464,South,995,CA-2014-117639,21-05-2014,25-05-2014,Standard Class,OFF-BI-10003925,2715.93,7,0,1276.4871,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine
MW-18235,Mitch Willingham,Corporate,30,United States,Virginia Beach,Virginia,23464,South,996,CA-2014-117639,21-05-2014,25-05-2014,Standard Class,TEC-PH-10001530,617.97,3,0,173.0316,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone
RD-19585,Rob Dowd,Consumer,60,United States,Henderson,Kentucky,42420,South,997,CA-2015-162537,28-10-2015,03-11-2015,Standard Class,OFF-EN-10003862,10.67,1,0,4.9082,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes
RD-19585,Rob Dowd,Consumer,60,United States,Henderson,Kentucky,42420,South,998,CA-2015-162537,28-10-2015,03-11-2015,Standard Class,OFF-ST-10004258,36.63,3,0,9.8901,Office Supplies,Storage,Portable Personal File Box
RD-19585,Rob Dowd,Consumer,60,United States,Henderson,Kentucky,42420,South,999,CA-2015-162537,28-10-2015,03-11-2015,Standard Class,FUR-FU-10002885,24.1,5,0,9.158,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers
RD-19585,Rob Dowd,Consumer,60,United States,Henderson,Kentucky,42420,South,1000,CA-2015-162537,28-10-2015,03-11-2015,Standard Class,FUR-FU-10001918,33.11,7,0,12.9129,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings
FM-14290,Frank Merwin,Home Office,45,United States,Los Angeles,California,90032,West,1001,CA-2016-155488,13-11-2016,17-11-2016,Standard Class,OFF-AR-10002956,44.02,2,0,11.4452,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener
RH-19495,Rick Hansen,Consumer,19,United States,Rochester,Minnesota,55901,Central,1002,CA-2015-124891,31-07-2015,31-07-2015,Same Day,TEC-AC-10003033,2309.65,7,0,762.1845,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
RH-19495,Rick Hansen,Consumer,19,United States,Rochester,Minnesota,55901,Central,1003,CA-2015-124891,31-07-2015,31-07-2015,Same Day,FUR-TA-10002903,1090.782,7,0.4,-290.8752,Furniture,Tables,Bevis Round Bullnose 29 High Table Top
RH-19495,Rick Hansen,Consumer,19,United States,Rochester,Minnesota,55901,Central,1004,CA-2015-124891,31-07-2015,31-07-2015,Same Day,OFF-PA-10004621,19.44,3,0,9.3312,Office Supplies,Paper,Xerox 212
RA-19945,Ryan Akin,Consumer,39,United States,Murrieta,California,92563,West,1005,CA-2015-126445,27-08-2015,31-08-2015,Standard Class,OFF-ST-10000046,484.65,3,0,92.0835,Office Supplies,Storage,Fellowes Super Stor/Drawer Files
JK-15730,Joe Kamberova,Consumer,69,United States,Asheville,North Carolina,28806,South,1006,CA-2015-111199,13-11-2015,17-11-2015,Standard Class,OFF-PA-10001790,115.296,3,0.2,40.3536,Office Supplies,Paper,Xerox 1910
MT-17815,Meg Tillman,Consumer,58,United States,Scottsdale,Arizona,85254,West,1007,CA-2015-105312,06-11-2015,09-11-2015,First Class,OFF-EN-10002600,7.08,3,0.2,2.478,Office Supplies,Envelopes,Redi-Strip #10 Envelopes  4 1/8 x 9 1/2
MT-17815,Meg Tillman,Consumer,58,United States,Scottsdale,Arizona,85254,West,1008,CA-2015-105312,06-11-2015,09-11-2015,First Class,OFF-BI-10002049,4.401,3,0.7,-3.5208,Office Supplies,Binders,UniKeep View Case Binders
PO-18850,Patrick O'Brill,Consumer,59,United States,Philadelphia,Pennsylvania,19143,East,1009,US-2017-106705,26-12-2017,01-01-2018,Standard Class,OFF-PA-10001509,44.75,5,0,20.585,Office Supplies,Paper,Recycled Desk Saver Line While You Were Out Book  5 1/2 X 4
AT-10735,Annie Thurman,Consumer,30,United States,Seattle,Washington,98115,West,1010,CA-2017-135034,01-08-2017,03-08-2017,First Class,TEC-PH-10003931,95.984,2,0.2,5.999,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker
VG-21790,Vivek Gonzalez,Consumer,44,United States,San Diego,California,92037,West,1011,CA-2014-158540,24-11-2014,26-11-2014,First Class,FUR-FU-10001602,151.72,4,0,27.3096,Furniture,Furnishings,Eldon Delta Triangular Chair Mat  52 x 58  Clear
PF-19165,Philip Fox,Consumer,30,United States,Bloomington,Illinois,61701,Central,1012,CA-2017-118437,17-06-2017,21-06-2017,Second Class,FUR-FU-10004848,155.25,3,0,46.575,Furniture,Furnishings,Howard Miller 13-3/4 Diameter Brushed Chrome Round Wall Clock
PF-19165,Philip Fox,Consumer,30,United States,Bloomington,Illinois,61701,Central,1013,CA-2017-118437,17-06-2017,21-06-2017,Second Class,OFF-ST-10003722,14.03,1,0,4.0687,Office Supplies,Storage,Project Tote Personal File
JS-15880,John Stevenson,Consumer,60,United States,Seattle,Washington,98103,West,1014,US-2015-126214,21-12-2015,24-12-2015,Second Class,FUR-TA-10003748,1618.37,13,0,356.0414,Furniture,Tables,Bevis 36 x 72 Conference Tables
JS-15880,John Stevenson,Consumer,60,United States,Seattle,Washington,98103,West,1015,US-2015-126214,21-12-2015,24-12-2015,Second Class,TEC-AC-10003198,99.6,1,0,36.852,Technology,Accessories,Enermax Acrylux Wireless Keyboard
MO-17800,Meg O'Connel,Home Office,22,United States,New York City,New York,10009,East,1016,CA-2015-133025,17-09-2015,19-09-2015,Second Class,OFF-PA-10004100,32.4,5,0,15.552,Office Supplies,Paper,Xerox 216
KM-16225,Kalyca Meade,Corporate,57,United States,New York City,New York,10011,East,1017,CA-2015-108665,06-07-2015,10-07-2015,Standard Class,FUR-FU-10002191,13.96,2,0,6.7008,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs
KM-16225,Kalyca Meade,Corporate,57,United States,New York City,New York,10011,East,1018,CA-2015-108665,06-07-2015,10-07-2015,Standard Class,FUR-FU-10000965,155.82,3,0,63.8862,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Ridgewood Wall Clock
KM-16225,Kalyca Meade,Corporate,57,United States,New York City,New York,10011,East,1019,CA-2015-108665,06-07-2015,10-07-2015,Standard Class,TEC-PH-10004188,124.95,5,0,2.499,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4
KM-16225,Kalyca Meade,Corporate,57,United States,New York City,New York,10011,East,1020,CA-2015-108665,06-07-2015,10-07-2015,Standard Class,OFF-ST-10001526,601.65,5,0,156.429,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart 
GT-14710,Greg Tran,Consumer,67,United States,Houston,Texas,77070,Central,1021,CA-2015-124450,27-04-2015,03-05-2015,Standard Class,OFF-AR-10001166,22.74,3,0,8.8686,Office Supplies,Art,Staples in misc. colors
GT-14710,Greg Tran,Consumer,67,United States,Houston,Texas,77070,Central,1022,CA-2015-124450,27-04-2015,03-05-2015,Standard Class,FUR-CH-10000309,1267.53,3,0,316.8825,Furniture,Chairs,Global Comet Stacking Arm Chair
GT-14710,Greg Tran,Consumer,67,United States,Houston,Texas,77070,Central,1023,CA-2015-124450,27-04-2015,03-05-2015,Standard Class,TEC-MA-10004212,1379.92,8,0,648.5624,Technology,Machines,Cisco SPA525G2 5-Line IP Phone
PB-19150,Philip Brown,Consumer,30,United States,Los Angeles,California,90004,West,1024,CA-2015-167269,16-06-2015,20-06-2015,Standard Class,OFF-EN-10003072,6.208,2,0.2,2.1728,Office Supplies,Envelopes,Peel & Seel Envelopes
HR-14770,Hallie Redmond,Home Office,67,United States,Los Angeles,California,90045,West,1025,CA-2017-106964,17-12-2017,20-12-2017,First Class,OFF-BI-10000320,11.808,2,0.2,4.2804,Office Supplies,Binders,GBC Plastic Binding Combs
DE-13255,Deanra Eno,Home Office,42,United States,Springfield,Ohio,45503,East,1026,CA-2016-126529,11-01-2016,13-01-2016,Second Class,OFF-PA-10001166,15.552,3,0.2,5.4432,Office Supplies,Paper,Xerox 2
DE-13255,Deanra Eno,Home Office,42,United States,Springfield,Ohio,45503,East,1027,CA-2016-126529,11-01-2016,13-01-2016,Second Class,OFF-PA-10003656,63.312,3,0.2,20.5764,Office Supplies,Paper,Xerox 1935
DE-13255,Deanra Eno,Home Office,42,United States,Springfield,Ohio,45503,East,1028,CA-2016-126529,11-01-2016,13-01-2016,Second Class,TEC-PH-10000148,15.588,2,0.4,-9.8724,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset
LA-16780,Laura Armstrong,Corporate,59,United States,Taylor,Michigan,48180,Central,1029,CA-2014-163552,11-07-2014,15-07-2014,Standard Class,OFF-PA-10000474,177.2,5,0,83.284,Office Supplies,Paper,Easy-staple paper
LA-16780,Laura Armstrong,Corporate,59,United States,Taylor,Michigan,48180,Central,1030,CA-2014-163552,11-07-2014,15-07-2014,Standard Class,TEC-PH-10003885,197.97,3,0,57.4113,Technology,Phones,Cisco SPA508G
LA-16780,Laura Armstrong,Corporate,59,United States,Taylor,Michigan,48180,Central,1031,CA-2014-163552,11-07-2014,15-07-2014,Standard Class,FUR-CH-10003379,854.94,3,0,213.735,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs
LA-16780,Laura Armstrong,Corporate,59,United States,Taylor,Michigan,48180,Central,1032,CA-2014-163552,11-07-2014,15-07-2014,Standard Class,FUR-FU-10000629,124.11,9,0,52.1262,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock
LA-16780,Laura Armstrong,Corporate,59,United States,Taylor,Michigan,48180,Central,1033,CA-2014-163552,11-07-2014,15-07-2014,Standard Class,OFF-LA-10001175,14.4,5,0,7.056,Office Supplies,Labels,Avery 514
AG-10390,Allen Goldenen,Consumer,47,United States,Cincinnati,Ohio,45231,East,1034,CA-2016-109820,20-11-2016,22-11-2016,First Class,OFF-PA-10000955,15.696,3,0.2,5.1012,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes
AG-10390,Allen Goldenen,Consumer,47,United States,Cincinnati,Ohio,45231,East,1035,CA-2016-109820,20-11-2016,22-11-2016,First Class,OFF-BI-10003460,2.628,2,0.7,-1.9272,Office Supplies,Binders,Acco 3-Hole Punch
AG-10390,Allen Goldenen,Consumer,47,United States,Cincinnati,Ohio,45231,East,1036,CA-2016-109820,20-11-2016,22-11-2016,First Class,OFF-BI-10000474,14.427,3,0.7,-10.5798,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems
EL-13735,Ed Ludwig,Home Office,42,United States,Columbia,Maryland,21044,East,1037,CA-2016-113061,22-04-2016,26-04-2016,Standard Class,FUR-FU-10003975,86.62,2,0,8.662,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets
JJ-15445,Jennifer Jackson,Consumer,47,United States,Los Angeles,California,90004,West,1038,CA-2015-127418,13-06-2015,14-06-2015,First Class,OFF-BI-10003707,36.624,3,0.2,13.734,Office Supplies,Binders,Aluminum Screw Posts
JH-15430,Jennifer Halladay,Consumer,48,United States,Burlington,North Carolina,27217,South,1039,CA-2017-121818,20-11-2017,21-11-2017,First Class,OFF-AR-10000203,23.968,7,0.2,2.6964,Office Supplies,Art,Newell 336
JH-15430,Jennifer Halladay,Consumer,48,United States,Burlington,North Carolina,27217,South,1040,CA-2017-121818,20-11-2017,21-11-2017,First Class,OFF-AR-10004790,28.728,3,0.2,1.7955,Office Supplies,Art,Staples in misc. colors
RD-19660,Robert Dilbeck,Home Office,53,United States,Saint Peters,Missouri,63376,Central,1041,CA-2016-127670,20-03-2016,24-03-2016,Standard Class,FUR-TA-10001095,697.16,4,0,146.4036,Furniture,Tables,Chromcraft Round Conference Tables
MO-17500,Mary O'Rourke,Consumer,25,United States,New York City,New York,10035,East,1042,CA-2016-102981,06-09-2016,09-09-2016,Second Class,TEC-AC-10004761,31.86,2,0,11.151,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack
MO-17500,Mary O'Rourke,Consumer,25,United States,New York City,New York,10035,East,1043,CA-2016-102981,06-09-2016,09-09-2016,Second Class,FUR-BO-10001811,722.352,3,0.2,90.294,Furniture,Bookcases,Atlantic Metals Mobile 5-Shelf Bookcases  Custom Colors
NS-18640,Noel Staavos,Corporate,37,United States,Chicago,Illinois,60610,Central,1044,CA-2017-115651,09-07-2017,12-07-2017,First Class,OFF-AR-10001130,8.84,5,0.2,2.9835,Office Supplies,Art,Quartet Alpha White Chalk  12/Pack
NS-18640,Noel Staavos,Corporate,37,United States,Chicago,Illinois,60610,Central,1045,CA-2017-115651,09-07-2017,12-07-2017,First Class,OFF-AP-10000055,58.464,9,0.8,-146.16,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge
SN-20710,Steve Nguyen,Home Office,46,United States,Houston,Texas,77041,Central,1046,CA-2017-152702,12-10-2017,16-10-2017,Standard Class,FUR-CH-10002304,254.604,14,0.3,-18.186,Furniture,Chairs,Global Stack Chair without Arms  Black
ZC-21910,Zuschuss Carroll,Consumer,61,United States,Salem,Oregon,97301,West,1047,CA-2016-169103,08-03-2016,13-03-2016,Standard Class,TEC-PH-10001530,1363.96,5,0.2,85.2475,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone
ZC-21910,Zuschuss Carroll,Consumer,61,United States,Salem,Oregon,97301,West,1048,CA-2016-169103,08-03-2016,13-03-2016,Standard Class,FUR-FU-10004006,102.36,3,0.2,-3.8385,Furniture,Furnishings,Deflect-o DuraMat Lighweight  Studded  Beveled Mat for Low Pile Carpeting
LC-16885,Lena Creighton,Consumer,31,United States,Roseville,California,95661,West,1049,CA-2014-139192,27-05-2014,01-06-2014,Second Class,TEC-PH-10000486,1113.504,12,0.2,125.2692,Technology,Phones,Plantronics HL10 Handset Lifter
LC-16885,Lena Creighton,Consumer,31,United States,Roseville,California,95661,West,1050,CA-2014-139192,27-05-2014,01-06-2014,Second Class,TEC-AC-10001606,99.99,1,0,37.9962,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac
DG-13300,Deirdre Greer,Corporate,60,United States,Philadelphia,Pennsylvania,19134,East,1051,US-2015-153500,03-07-2015,05-07-2015,First Class,FUR-FU-10000293,168.464,2,0.2,-29.4812,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets
DG-13300,Deirdre Greer,Corporate,60,United States,Philadelphia,Pennsylvania,19134,East,1052,US-2015-153500,03-07-2015,05-07-2015,First Class,OFF-PA-10001307,6.72,2,0.2,2.436,Office Supplies,Paper,Important Message Pads  50 4-1/4 x 5-1/2 Forms per Pad
DG-13300,Deirdre Greer,Corporate,60,United States,Philadelphia,Pennsylvania,19134,East,1053,US-2015-153500,03-07-2015,05-07-2015,First Class,FUR-FU-10004460,282.888,9,0.2,56.5776,Furniture,Furnishings,Howard Miller 12 Round Wall Clock
NF-18595,Nicole Fjeld,Home Office,42,United States,New York City,New York,10009,East,1054,CA-2015-110667,04-04-2015,08-04-2015,Standard Class,OFF-AR-10000716,11.16,2,0,4.3524,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils
NF-18595,Nicole Fjeld,Home Office,42,United States,New York City,New York,10009,East,1055,CA-2015-110667,04-04-2015,08-04-2015,Standard Class,FUR-FU-10004622,108.4,2,0,22.764,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets
NF-18595,Nicole Fjeld,Home Office,42,United States,New York City,New York,10009,East,1056,CA-2015-110667,04-04-2015,08-04-2015,Standard Class,OFF-BI-10002735,82.344,3,0.2,27.7911,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers
NF-18595,Nicole Fjeld,Home Office,42,United States,New York City,New York,10009,East,1057,CA-2015-110667,04-04-2015,08-04-2015,Standard Class,OFF-BI-10003529,9.088,4,0.2,3.2944,Office Supplies,Binders,Avery Round Ring Poly Binders
BP-11185,Ben Peterman,Corporate,48,United States,Arvada,Colorado,80004,West,1058,CA-2017-167150,10-12-2017,17-12-2017,Standard Class,OFF-BI-10001097,19.936,4,0.2,7.2268,Office Supplies,Binders,Avery Hole Reinforcements
BP-11185,Ben Peterman,Corporate,48,United States,Arvada,Colorado,80004,West,1059,CA-2017-167150,10-12-2017,17-12-2017,Standard Class,OFF-BI-10001597,65.568,2,0.2,22.9488,Office Supplies,Binders,Wilson Jones Ledger-Size  Piano-Hinge Binder  2  Blue
MG-17650,Matthew Grinstein,Home Office,53,United States,Philadelphia,Pennsylvania,19143,East,1060,CA-2016-105284,24-11-2016,01-12-2016,Standard Class,OFF-FA-10001754,4.416,3,0.2,1.6008,Office Supplies,Fasteners,Stockwell Gold Paper Clips
JD-16060,Julia Dunbar,Consumer,70,United States,San Francisco,California,94109,West,1061,US-2015-125374,23-03-2015,29-03-2015,Standard Class,FUR-CH-10003396,107.772,2,0.3,-29.2524,Furniture,Chairs,Global Deluxe Steno Chair
TS-21160,Theresa Swint,Corporate,27,United States,Toledo,Ohio,43615,East,1062,CA-2015-161263,16-04-2015,21-04-2015,Standard Class,OFF-AP-10002350,45.216,3,0.2,4.5216,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector
TS-21160,Theresa Swint,Corporate,27,United States,Toledo,Ohio,43615,East,1063,CA-2015-161263,16-04-2015,21-04-2015,Standard Class,OFF-FA-10004838,10.416,7,0.2,-2.2134,Office Supplies,Fasteners,Super Bands  12/Pack
TS-21160,Theresa Swint,Corporate,27,United States,Toledo,Ohio,43615,East,1064,CA-2015-161263,16-04-2015,21-04-2015,Standard Class,OFF-AR-10004757,7.872,3,0.2,1.2792,Office Supplies,Art,Crayola Colored Pencils
TS-21160,Theresa Swint,Corporate,27,United States,Toledo,Ohio,43615,East,1065,CA-2015-161263,16-04-2015,21-04-2015,Standard Class,TEC-PH-10002115,118.782,3,0.4,-27.7158,Technology,Phones,Plantronics 81402
TS-21160,Theresa Swint,Corporate,27,United States,Toledo,Ohio,43615,East,1066,CA-2015-161263,16-04-2015,21-04-2015,Standard Class,OFF-FA-10003059,1.448,1,0.2,0.2353,Office Supplies,Fasteners,Assorted Color Push Pins
TS-21160,Theresa Swint,Corporate,27,United States,Toledo,Ohio,43615,East,1067,CA-2015-161263,16-04-2015,21-04-2015,Standard Class,OFF-BI-10004330,55.47,5,0.7,-46.225,Office Supplies,Binders,GBC Velobind Prepunched Cover Sets  Regency Series
BD-11620,Brian DeCherney,Consumer,46,United States,San Francisco,California,94122,West,1068,CA-2016-157686,01-10-2016,02-10-2016,First Class,FUR-CH-10001146,194.848,4,0.2,12.178,Furniture,Chairs,Global Value Mid-Back Managers Chair  Gray
CM-12160,Charles McCrossin,Consumer,58,United States,Brownsville,Texas,78521,Central,1069,US-2017-139955,28-09-2017,30-09-2017,Second Class,OFF-SU-10001935,1.744,1,0.2,-0.3488,Office Supplies,Supplies,Staple remover
RB-19795,Ross Baird,Home Office,60,United States,Gastonia,North Carolina,28052,South,1070,US-2015-150161,25-07-2015,29-07-2015,Standard Class,OFF-BI-10001524,25.176,4,0.7,-18.4624,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern
SN-20560,Skye Norling,Home Office,65,United States,Los Angeles,California,90008,West,1071,CA-2015-144652,20-11-2015,26-11-2015,Standard Class,OFF-AR-10003732,19.46,7,0,5.0596,Office Supplies,Art,Newell 333
EH-14005,Erica Hernandez,Home Office,38,United States,Denver,Colorado,80219,West,1072,CA-2016-152814,28-04-2016,02-05-2016,Standard Class,OFF-PA-10001970,29.472,3,0.2,9.9468,Office Supplies,Paper,Xerox 1881
FO-14305,Frank Olsen,Consumer,22,United States,New York City,New York,10035,East,1073,CA-2017-106943,14-11-2017,19-11-2017,Standard Class,OFF-BI-10003669,8.64,2,0.2,3.024,Office Supplies,Binders,3M Organizer Strips
MS-17710,Maurice Satty,Consumer,46,United States,Mesa,Arizona,85204,West,1074,CA-2016-134348,12-11-2016,19-11-2016,Standard Class,OFF-BI-10003727,6.27,5,0.7,-4.598,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder
